file	percent	reads	taxon_id	taxon_name
kaiju_refseq_greedy.out	0.053437	16580	1611681	Mucinivorans
kaiju_refseq_greedy.out	0.051826	16080	1350	Enterococcus
kaiju_refseq_greedy.out	0.051471	15970	1471399	Draconibacterium
kaiju_refseq_greedy.out	0.050955	15810	2060094	Aminipila
kaiju_refseq_greedy.out	0.050559	15687	1784836	Fermentimonas
kaiju_refseq_greedy.out	0.048116	14929	2093	Mycoplasma
kaiju_refseq_greedy.out	0.047736	14811	84567	Pedobacter
kaiju_refseq_greedy.out	0.046388	14393	133925	Olsenella
kaiju_refseq_greedy.out	0.045415	14091	2039240	Anaerotignum
kaiju_refseq_greedy.out	0.044197	13713	89966	Hymenobacter
kaiju_refseq_greedy.out	0.043185	13399	1738645	Caproiciproducens
kaiju_refseq_greedy.out	0.043069	13363	1164882	Lachnoanaerobaculum
kaiju_refseq_greedy.out	0.042031	13041	36853	Desulfitobacterium
kaiju_refseq_greedy.out	0.041905	13002	1291539	Candidatus Methanomethylophilus
kaiju_refseq_greedy.out	0.041025	12729	1663717	Herbinix
kaiju_refseq_greedy.out	0.040987	12717	40544	Sutterella
kaiju_refseq_greedy.out	0.040974	12713	1883	Streptomyces
kaiju_refseq_greedy.out	0.040851	12675	158846	Megamonas
kaiju_refseq_greedy.out	0.039627	12295	1193324	Alkalitalea
kaiju_refseq_greedy.out	0.036868	11439	286	Pseudomonas
kaiju_refseq_greedy.out	0.033738	10468	2147	Acholeplasma
kaiju_refseq_greedy.out	0.032339	10034	253238	Ethanoligenens
kaiju_refseq_greedy.out	0.032333	10032	1716	Corynebacterium
kaiju_refseq_greedy.out	0.031769	9857	423349	Mucilaginibacter
kaiju_refseq_greedy.out	0.030970	9609	2304691	Thermoclostridium
kaiju_refseq_greedy.out	0.030583	9489	191303	Turicibacter
kaiju_refseq_greedy.out	0.030547	9478	1279	Staphylococcus
kaiju_refseq_greedy.out	0.029329	9100	239934	Akkermansia
kaiju_refseq_greedy.out	0.029178	9053	662	Vibrio
kaiju_refseq_greedy.out	0.028494	8841	107	Spirosoma
kaiju_refseq_greedy.out	0.027621	8570	511434	Candidatus Azobacteroides
kaiju_refseq_greedy.out	0.027573	8555	365348	Pelosinus
kaiju_refseq_greedy.out	0.027205	8441	2304693	Pseudoclostridium
kaiju_refseq_greedy.out	0.026615	8258	86331	Mogibacterium
kaiju_refseq_greedy.out	0.026515	8227	39948	Dialister
kaiju_refseq_greedy.out	0.026032	8077	59739	Flammeovirga
kaiju_refseq_greedy.out	0.025613	7947	1562	Desulfotomaculum
kaiju_refseq_greedy.out	0.025613	7947	79206	Desulfosporosinus
kaiju_refseq_greedy.out	0.025101	7788	308865	Elizabethkingia
kaiju_refseq_greedy.out	0.024498	7601	79328	Chitinophaga
kaiju_refseq_greedy.out	0.024421	7577	1970191	Salinivirga
kaiju_refseq_greedy.out	0.023305	7231	28231	Geobacter
kaiju_refseq_greedy.out	0.023228	7207	2172	Methanobrevibacter
kaiju_refseq_greedy.out	0.022857	7092	1769012	Arachidicoccus
kaiju_refseq_greedy.out	0.022129	6866	105	Runella
kaiju_refseq_greedy.out	0.022000	6826	114627	Alkaliphilus
kaiju_refseq_greedy.out	0.021852	6780	390846	Echinicola
kaiju_refseq_greedy.out	0.021639	6714	44000	Caldicellulosiruptor
kaiju_refseq_greedy.out	0.021159	6565	445	Legionella
kaiju_refseq_greedy.out	0.020501	6361	379899	Niabella
kaiju_refseq_greedy.out	0.020279	6292	1729679	Faecalibaculum
kaiju_refseq_greedy.out	0.019473	6042	162289	Peptoniphilus
kaiju_refseq_greedy.out	0.019412	6023	323449	Pontibacter
kaiju_refseq_greedy.out	0.019286	5984	84108	Slackia
kaiju_refseq_greedy.out	0.019157	5944	1849828	Paeniclostridium
kaiju_refseq_greedy.out	0.018751	5818	33951	Acetobacterium
kaiju_refseq_greedy.out	0.018713	5806	29465	Veillonella
kaiju_refseq_greedy.out	0.018564	5760	55080	Brevibacillus
kaiju_refseq_greedy.out	0.018432	5719	1379908	Rufibacter
kaiju_refseq_greedy.out	0.017665	5481	1357	Lactococcus
kaiju_refseq_greedy.out	0.017517	5435	1375	Aerococcus
kaiju_refseq_greedy.out	0.017485	5425	59740	Persicobacter
kaiju_refseq_greedy.out	0.017394	5397	469	Acinetobacter
kaiju_refseq_greedy.out	0.017262	5356	28196	Arcobacter
kaiju_refseq_greedy.out	0.017188	5333	102106	Collinsella
kaiju_refseq_greedy.out	0.016702	5182	390805	Geosporobacter
kaiju_refseq_greedy.out	0.016482	5114	2349	Haliscomenobacter
kaiju_refseq_greedy.out	0.016315	5062	1607807	Candidatus Methanoplasma
kaiju_refseq_greedy.out	0.016218	5032	398041	Flavisolibacter
kaiju_refseq_greedy.out	0.016150	5011	292691	Gramella
kaiju_refseq_greedy.out	0.016121	5002	1637257	Mageeibacillus
kaiju_refseq_greedy.out	0.015538	4821	508459	Cloacibacillus
kaiju_refseq_greedy.out	0.015506	4811	165812	Sporanaerobacter
kaiju_refseq_greedy.out	0.015483	4804	1647	Erysipelothrix
kaiju_refseq_greedy.out	0.015335	4758	32067	Leptotrichia
kaiju_refseq_greedy.out	0.015274	4739	1481960	Peptoclostridium
kaiju_refseq_greedy.out	0.015090	4682	28895	Thermoanaerobacterium
kaiju_refseq_greedy.out	0.015080	4679	61434	Dehalococcoides
kaiju_refseq_greedy.out	0.015067	4675	32008	Burkholderia
kaiju_refseq_greedy.out	0.014897	4622	22	Shewanella
kaiju_refseq_greedy.out	0.014881	4617	84111	Eggerthella
kaiju_refseq_greedy.out	0.014823	4599	252356	Maribacter
kaiju_refseq_greedy.out	0.014581	4524	649460	Filimonas
kaiju_refseq_greedy.out	0.014555	4516	28250	Ornithobacterium
kaiju_refseq_greedy.out	0.014545	4513	56112	Dehalobacter
kaiju_refseq_greedy.out	0.014320	4443	52959	Polaribacter
kaiju_refseq_greedy.out	0.014313	4441	2132	Spiroplasma
kaiju_refseq_greedy.out	0.014300	4437	1911556	Sediminispirochaeta
kaiju_refseq_greedy.out	0.014184	4401	1754	Thermoanaerobacter
kaiju_refseq_greedy.out	0.014078	4368	51514	Dehalobacterium
kaiju_refseq_greedy.out	0.014046	4358	29521	Brachyspira
kaiju_refseq_greedy.out	0.014010	4347	57665	Sulfurospirillum
kaiju_refseq_greedy.out	0.013817	4287	2093783	Methylomusa
kaiju_refseq_greedy.out	0.013749	4266	44258	Caloramator
kaiju_refseq_greedy.out	0.013665	4240	2207	Methanosarcina
kaiju_refseq_greedy.out	0.013636	4231	53246	Pseudoalteromonas
kaiju_refseq_greedy.out	0.013595	4218	1129	Synechococcus
kaiju_refseq_greedy.out	0.013578	4213	253255	Soehngenia
kaiju_refseq_greedy.out	0.013569	4210	1930845	Ndongobacter
kaiju_refseq_greedy.out	0.013508	4191	84406	Virgibacillus
kaiju_refseq_greedy.out	0.013488	4185	1298	Deinococcus
kaiju_refseq_greedy.out	0.013311	4130	1654	Actinomyces
kaiju_refseq_greedy.out	0.013147	4079	929509	Solitalea
kaiju_refseq_greedy.out	0.013114	4069	104267	Tenacibaculum
kaiju_refseq_greedy.out	0.013101	4065	1649482	Pseudopedobacter
kaiju_refseq_greedy.out	0.013095	4063	354354	Niastella
kaiju_refseq_greedy.out	0.013021	4040	146	Spirochaeta
kaiju_refseq_greedy.out	0.012992	4031	363408	Nonlabens
kaiju_refseq_greedy.out	0.012898	4002	644652	Gordonibacter
kaiju_refseq_greedy.out	0.012789	3968	165779	Anaerococcus
kaiju_refseq_greedy.out	0.012408	3850	252965	Mahella
kaiju_refseq_greedy.out	0.012399	3847	319458	Leadbetterella
kaiju_refseq_greedy.out	0.012199	3785	1161127	Murdochiella
kaiju_refseq_greedy.out	0.012112	3758	400634	Lysinibacillus
kaiju_refseq_greedy.out	0.012060	3742	1637	Listeria
kaiju_refseq_greedy.out	0.012044	3737	68288	Cyclobacterium
kaiju_refseq_greedy.out	0.012006	3725	1778601	Apibacter
kaiju_refseq_greedy.out	0.011870	3683	482	Neisseria
kaiju_refseq_greedy.out	0.011790	3658	186831	Acetoanaerobium
kaiju_refseq_greedy.out	0.011751	3646	2747	Carnobacterium
kaiju_refseq_greedy.out	0.011629	3608	1884792	Pseudoflavitalea
kaiju_refseq_greedy.out	0.011593	3597	120831	Dyadobacter
kaiju_refseq_greedy.out	0.011538	3580	18	Pelobacter
kaiju_refseq_greedy.out	0.011416	3542	1091	Chlorobium
kaiju_refseq_greedy.out	0.011132	3454	13687	Sphingomonas
kaiju_refseq_greedy.out	0.011081	3438	76831	Myroides
kaiju_refseq_greedy.out	0.010797	3350	1470540	Jeotgalibaca
kaiju_refseq_greedy.out	0.010742	3333	149698	Massilia
kaiju_refseq_greedy.out	0.010513	3262	51196	Syntrophobotulus
kaiju_refseq_greedy.out	0.010375	3219	1372	Planococcus
kaiju_refseq_greedy.out	0.010359	3214	44259	Filifactor
kaiju_refseq_greedy.out	0.010339	3208	447020	Adlercreutzia
kaiju_refseq_greedy.out	0.010330	3205	1433993	Chryseolinea
kaiju_refseq_greedy.out	0.010285	3191	561	Escherichia
kaiju_refseq_greedy.out	0.009969	3093	46255	Weissella
kaiju_refseq_greedy.out	0.009936	3083	33986	Exiguobacterium
kaiju_refseq_greedy.out	0.009904	3073	499228	Tepidanaerobacter
kaiju_refseq_greedy.out	0.009814	3045	104264	Cellulophaga
kaiju_refseq_greedy.out	0.009759	3028	1569	Sporosarcina
kaiju_refseq_greedy.out	0.009663	2998	236752	Fastidiosipila
kaiju_refseq_greedy.out	0.009656	2996	1505664	Gottschalkia
kaiju_refseq_greedy.out	0.009392	2914	267986	Owenweeksia
kaiju_refseq_greedy.out	0.009389	2913	49082	Candidatus Arthromitus
kaiju_refseq_greedy.out	0.009376	2909	2737	Vagococcus
kaiju_refseq_greedy.out	0.009353	2902	33882	Microbacterium
kaiju_refseq_greedy.out	0.009289	2882	129337	Geobacillus
kaiju_refseq_greedy.out	0.009269	2876	2282740	Desulfallas
kaiju_refseq_greedy.out	0.009134	2834	1378	Gemella
kaiju_refseq_greedy.out	0.009102	2824	358023	Lutibacter
kaiju_refseq_greedy.out	0.008957	2779	1508657	Ruminiclostridium
kaiju_refseq_greedy.out	0.008844	2744	79603	Denitrobacterium
kaiju_refseq_greedy.out	0.008825	2738	329857	Cohnella
kaiju_refseq_greedy.out	0.008779	2724	290174	Aquimarina
kaiju_refseq_greedy.out	0.008721	2706	543311	Parvimonas
kaiju_refseq_greedy.out	0.008654	2685	1981050	Phoenicibacter
kaiju_refseq_greedy.out	0.008641	2681	862	Syntrophomonas
kaiju_refseq_greedy.out	0.008499	2637	2082587	Parolsenella
kaiju_refseq_greedy.out	0.008380	2600	262	Francisella
kaiju_refseq_greedy.out	0.008286	2571	1101	Prosthecochloris
kaiju_refseq_greedy.out	0.008119	2519	2330	Halanaerobium
kaiju_refseq_greedy.out	0.007948	2466	1253	Pediococcus
kaiju_refseq_greedy.out	0.007877	2444	1827	Rhodococcus
kaiju_refseq_greedy.out	0.007829	2429	1664383	Pseudarcicella
kaiju_refseq_greedy.out	0.007780	2414	1186	Calothrix
kaiju_refseq_greedy.out	0.007742	2402	2335	Thermotoga
kaiju_refseq_greedy.out	0.007742	2402	150022	Finegoldia
kaiju_refseq_greedy.out	0.007719	2395	978	Cytophaga
kaiju_refseq_greedy.out	0.007632	2368	167639	Ilyobacter
kaiju_refseq_greedy.out	0.007619	2364	1912503	Candidatus Izimaplasma
kaiju_refseq_greedy.out	0.007606	2360	527198	Mariniflexile
kaiju_refseq_greedy.out	0.007568	2348	1243	Leuconostoc
kaiju_refseq_greedy.out	0.007558	2345	475	Moraxella
kaiju_refseq_greedy.out	0.007548	2342	232244	Belliella
kaiju_refseq_greedy.out	0.007539	2339	1134403	Melioribacter
kaiju_refseq_greedy.out	0.007503	2328	642	Aeromonas
kaiju_refseq_greedy.out	0.007490	2324	1380	Atopobium
kaiju_refseq_greedy.out	0.007484	2322	861914	Fibrella
kaiju_refseq_greedy.out	0.007464	2316	1769729	Hathewaya
kaiju_refseq_greedy.out	0.007455	2313	2697	Heliobacterium
kaiju_refseq_greedy.out	0.007419	2302	171	Leptospira
kaiju_refseq_greedy.out	0.007400	2296	46466	Halocella
kaiju_refseq_greedy.out	0.007352	2281	869806	Marivirga
kaiju_refseq_greedy.out	0.007303	2266	379	Rhizobium
kaiju_refseq_greedy.out	0.007303	2266	1769008	Anoxybacter
kaiju_refseq_greedy.out	0.007300	2265	2173039	Arcticibacterium
kaiju_refseq_greedy.out	0.007252	2250	111500	Muricauda
kaiju_refseq_greedy.out	0.007226	2242	2483368	Sedimentisphaera
kaiju_refseq_greedy.out	0.007223	2241	51668	Tetragenococcus
kaiju_refseq_greedy.out	0.007194	2232	1013	Weeksella
kaiju_refseq_greedy.out	0.007181	2228	1616789	Salinispira
kaiju_refseq_greedy.out	0.007174	2226	2282742	Desulfofarcimen
kaiju_refseq_greedy.out	0.007149	2218	187144	Caldithrix
kaiju_refseq_greedy.out	0.007087	2199	153265	Aequorivita
kaiju_refseq_greedy.out	0.007074	2195	810	Chlamydia
kaiju_refseq_greedy.out	0.007071	2194	417127	Zunongwangia
kaiju_refseq_greedy.out	0.007016	2177	39643	Sorangium
kaiju_refseq_greedy.out	0.007007	2174	278993	Thermincola
kaiju_refseq_greedy.out	0.006987	2168	896	Desulfococcus
kaiju_refseq_greedy.out	0.006894	2139	1937972	Bernardetia
kaiju_refseq_greedy.out	0.006865	2130	497	Psychrobacter
kaiju_refseq_greedy.out	0.006862	2129	55079	Aneurinibacillus
kaiju_refseq_greedy.out	0.006813	2114	89404	Glaciecola
kaiju_refseq_greedy.out	0.006810	2113	795750	Ignavibacterium
kaiju_refseq_greedy.out	0.006804	2111	1007	Saprospira
kaiju_refseq_greedy.out	0.006791	2107	517	Bordetella
kaiju_refseq_greedy.out	0.006775	2102	32068	Sebaldella
kaiju_refseq_greedy.out	0.006771	2101	432330	Tumebacillus
kaiju_refseq_greedy.out	0.006688	2075	33870	Coriobacterium
kaiju_refseq_greedy.out	0.006678	2072	423604	Elusimicrobium
kaiju_refseq_greedy.out	0.006675	2071	34098	Blattabacterium
kaiju_refseq_greedy.out	0.006643	2061	191	Azospirillum
kaiju_refseq_greedy.out	0.006639	2060	326319	Dokdonia
kaiju_refseq_greedy.out	0.006549	2032	1234	Nitrospira
kaiju_refseq_greedy.out	0.006520	2023	2745	Halomonas
kaiju_refseq_greedy.out	0.006517	2022	246875	Algoriphagus
kaiju_refseq_greedy.out	0.006472	2008	291988	Thermosediminibacter
kaiju_refseq_greedy.out	0.006462	2005	178898	Carboxydocella
kaiju_refseq_greedy.out	0.006452	2002	446458	Fabibacter
kaiju_refseq_greedy.out	0.006423	1993	374	Bradyrhizobium
kaiju_refseq_greedy.out	0.006411	1989	165695	Sphingobium
kaiju_refseq_greedy.out	0.006378	1979	140458	Thermacetogenium
kaiju_refseq_greedy.out	0.006356	1972	43988	Cyanothece
kaiju_refseq_greedy.out	0.006230	1933	226	Alteromonas
kaiju_refseq_greedy.out	0.006220	1930	182709	Oceanobacillus
kaiju_refseq_greedy.out	0.006188	1920	1663	Arthrobacter
kaiju_refseq_greedy.out	0.006188	1920	1080709	Methanomassiliicoccus
kaiju_refseq_greedy.out	0.006162	1912	44260	Moorella
kaiju_refseq_greedy.out	0.006088	1889	2701	Gardnerella
kaiju_refseq_greedy.out	0.006027	1870	1582879	Ezakiella
kaiju_refseq_greedy.out	0.005963	1850	34084	Riemerella
kaiju_refseq_greedy.out	0.005863	1819	2742	Marinobacter
kaiju_refseq_greedy.out	0.005814	1804	45667	Halobacillus
kaiju_refseq_greedy.out	0.005795	1798	1177	Nostoc
kaiju_refseq_greedy.out	0.005743	1782	265	Paracoccus
kaiju_refseq_greedy.out	0.005711	1772	256319	Chlorobaculum
kaiju_refseq_greedy.out	0.005656	1755	909928	Negativicoccus
kaiju_refseq_greedy.out	0.005621	1744	1865	Actinoplanes
kaiju_refseq_greedy.out	0.005605	1739	1518147	Wenyingzhuangia
kaiju_refseq_greedy.out	0.005573	1729	1822464	Paraburkholderia
kaiju_refseq_greedy.out	0.005553	1723	1099	Pelodictyon
kaiju_refseq_greedy.out	0.005544	1720	1763	Mycobacterium
kaiju_refseq_greedy.out	0.005537	1718	129957	Carboxydothermus
kaiju_refseq_greedy.out	0.005521	1713	47251	Leptolyngbya
kaiju_refseq_greedy.out	0.005505	1708	225842	Formosa
kaiju_refseq_greedy.out	0.005505	1708	2489367	Candidatus Cyclonatronum
kaiju_refseq_greedy.out	0.005460	1694	2263	Thermococcus
kaiju_refseq_greedy.out	0.005431	1685	890	Desulfuromonas
kaiju_refseq_greedy.out	0.005402	1676	143222	Salegentibacter
kaiju_refseq_greedy.out	0.005373	1667	2420	Thermosipho
kaiju_refseq_greedy.out	0.005331	1654	843	Wolinella
kaiju_refseq_greedy.out	0.005286	1640	613	Serratia
kaiju_refseq_greedy.out	0.005192	1611	338	Xanthomonas
kaiju_refseq_greedy.out	0.005166	1603	68287	Mesorhizobium
kaiju_refseq_greedy.out	0.005166	1603	161492	Anaeromyxobacter
kaiju_refseq_greedy.out	0.005163	1602	1755829	Ichthyobacterium
kaiju_refseq_greedy.out	0.005154	1599	69965	Macrococcus
kaiju_refseq_greedy.out	0.005150	1598	83612	Psychroflexus
kaiju_refseq_greedy.out	0.005141	1595	178469	Arenibacter
kaiju_refseq_greedy.out	0.005115	1587	168808	Sneathia
kaiju_refseq_greedy.out	0.005102	1583	1209327	Flavivirga
kaiju_refseq_greedy.out	0.005092	1580	112040	Zobellia
kaiju_refseq_greedy.out	0.005076	1575	570	Klebsiella
kaiju_refseq_greedy.out	0.005041	1564	249529	Caldanaerobacter
kaiju_refseq_greedy.out	0.005034	1562	2733	Symbiobacterium
kaiju_refseq_greedy.out	0.005018	1557	150247	Anoxybacillus
kaiju_refseq_greedy.out	0.005015	1556	286104	Winogradskyella
kaiju_refseq_greedy.out	0.005002	1552	291183	Lacinutrix
kaiju_refseq_greedy.out	0.004996	1550	1839	Nocardioides
kaiju_refseq_greedy.out	0.004957	1538	713	Actinobacillus
kaiju_refseq_greedy.out	0.004951	1536	2035811	Pseudodesulfovibrio
kaiju_refseq_greedy.out	0.004944	1534	2422	Fervidobacterium
kaiju_refseq_greedy.out	0.004928	1529	13	Dictyoglomus
kaiju_refseq_greedy.out	0.004928	1529	898	Desulfomicrobium
kaiju_refseq_greedy.out	0.004921	1527	75	Caulobacter
kaiju_refseq_greedy.out	0.004918	1526	1921784	Kiritimatiella
kaiju_refseq_greedy.out	0.004912	1524	958	Bdellovibrio
kaiju_refseq_greedy.out	0.004909	1523	393005	Tamlana
kaiju_refseq_greedy.out	0.004889	1517	106589	Cupriavidus
kaiju_refseq_greedy.out	0.004880	1514	501783	Cloacibacterium
kaiju_refseq_greedy.out	0.004854	1506	72763	Tessaracoccus
kaiju_refseq_greedy.out	0.004822	1496	407	Methylobacterium
kaiju_refseq_greedy.out	0.004815	1494	120961	Roseiflexus
kaiju_refseq_greedy.out	0.004802	1490	416	Methylomonas
kaiju_refseq_greedy.out	0.004799	1489	84162	Cryptobacterium
kaiju_refseq_greedy.out	0.004799	1489	100715	Chloroherpeton
kaiju_refseq_greedy.out	0.004783	1484	375928	Natranaerobius
kaiju_refseq_greedy.out	0.004757	1476	724	Haemophilus
kaiju_refseq_greedy.out	0.004747	1473	118	Planctomyces
kaiju_refseq_greedy.out	0.004738	1470	2077	Sporolactobacillus
kaiju_refseq_greedy.out	0.004725	1466	32636	Halothermothrix
kaiju_refseq_greedy.out	0.004718	1464	2160	Methanobacterium
kaiju_refseq_greedy.out	0.004699	1458	651456	Kosmotoga
kaiju_refseq_greedy.out	0.004699	1458	1643951	Pseudothermotoga
kaiju_refseq_greedy.out	0.004677	1451	29548	Rhodothermus
kaiju_refseq_greedy.out	0.004667	1448	28228	Colwellia
kaiju_refseq_greedy.out	0.004644	1441	32	Myxococcus
kaiju_refseq_greedy.out	0.004619	1433	914	Nitrosomonas
kaiju_refseq_greedy.out	0.004619	1433	1649478	Pelolinea
kaiju_refseq_greedy.out	0.004612	1431	332102	Fluviicola
kaiju_refseq_greedy.out	0.004606	1429	29331	Amphibacillus
kaiju_refseq_greedy.out	0.004596	1426	202746	Sulfurimonas
kaiju_refseq_greedy.out	0.004586	1423	76632	Thermobacillus
kaiju_refseq_greedy.out	0.004570	1418	129001	Syntrophothermus
kaiju_refseq_greedy.out	0.004464	1385	1129704	Kyrpidia
kaiju_refseq_greedy.out	0.004438	1377	10	Cellvibrio
kaiju_refseq_greedy.out	0.004425	1373	12960	Azoarcus
kaiju_refseq_greedy.out	0.004415	1370	42417	Halobacteroides
kaiju_refseq_greedy.out	0.004412	1369	29330	Alicyclobacillus
kaiju_refseq_greedy.out	0.004396	1364	113	Gemmata
kaiju_refseq_greedy.out	0.004374	1357	117999	Denitrovibrio
kaiju_refseq_greedy.out	0.004370	1356	270	Thermus
kaiju_refseq_greedy.out	0.004364	1354	1817	Nocardia
kaiju_refseq_greedy.out	0.004357	1352	893	Desulfobulbus
kaiju_refseq_greedy.out	0.004354	1351	1854	Frankia
kaiju_refseq_greedy.out	0.004351	1350	221065	Kordia
kaiju_refseq_greedy.out	0.004351	1350	1652133	Halobacteriovorax
kaiju_refseq_greedy.out	0.004325	1342	178440	Opitutus
kaiju_refseq_greedy.out	0.004283	1329	53572	Deferribacter
kaiju_refseq_greedy.out	0.004270	1325	2295	Desulfobacterium
kaiju_refseq_greedy.out	0.004251	1319	165696	Novosphingobium
kaiju_refseq_greedy.out	0.004241	1316	160798	Marinitoga
kaiju_refseq_greedy.out	0.004235	1314	773	Bartonella
kaiju_refseq_greedy.out	0.004196	1302	261827	Algibacter
kaiju_refseq_greedy.out	0.004164	1292	40323	Stenotrophomonas
kaiju_refseq_greedy.out	0.004119	1278	1069494	Trueperella
kaiju_refseq_greedy.out	0.004103	1273	1218	Prochlorococcus
kaiju_refseq_greedy.out	0.004100	1272	28186	Acetohalobium
kaiju_refseq_greedy.out	0.004093	1270	1866885	Mycolicibacterium
kaiju_refseq_greedy.out	0.004067	1262	1813	Amycolatopsis
kaiju_refseq_greedy.out	0.004061	1260	179	Leptospirillum
kaiju_refseq_greedy.out	0.004045	1255	218207	Desulfatibacillum
kaiju_refseq_greedy.out	0.004035	1252	545865	Calditerrivibrio
kaiju_refseq_greedy.out	0.004016	1246	357	Agrobacterium
kaiju_refseq_greedy.out	0.004013	1245	456826	Candidatus Cloacimonas
kaiju_refseq_greedy.out	0.004000	1241	586	Providencia
kaiju_refseq_greedy.out	0.003997	1240	1743	Propionibacterium
kaiju_refseq_greedy.out	0.003990	1238	146918	Salinibacter
kaiju_refseq_greedy.out	0.003990	1238	252306	Robiginitalea
kaiju_refseq_greedy.out	0.003984	1236	2184	Methanococcus
kaiju_refseq_greedy.out	0.003942	1223	2058174	Antarcticibacterium
kaiju_refseq_greedy.out	0.003938	1222	29580	Janthinobacterium
kaiju_refseq_greedy.out	0.003929	1219	1329200	Fictibacillus
kaiju_refseq_greedy.out	0.003913	1214	42255	Rubrobacter
kaiju_refseq_greedy.out	0.003855	1196	73918	Thermaerobacter
kaiju_refseq_greedy.out	0.003839	1191	1961799	Lacunisphaera
kaiju_refseq_greedy.out	0.003826	1187	651660	Paenisporosarcina
kaiju_refseq_greedy.out	0.003822	1186	28222	Desulfobacula
kaiju_refseq_greedy.out	0.003819	1185	547	Enterobacter
kaiju_refseq_greedy.out	0.003813	1183	657	Photobacterium
kaiju_refseq_greedy.out	0.003774	1171	13134	Magnetospirillum
kaiju_refseq_greedy.out	0.003768	1169	629	Yersinia
kaiju_refseq_greedy.out	0.003764	1168	81466	Aminobacterium
kaiju_refseq_greedy.out	0.003764	1168	1408194	Endomicrobium
kaiju_refseq_greedy.out	0.003739	1160	46913	Devosia
kaiju_refseq_greedy.out	0.003739	1160	648800	Solibacillus
kaiju_refseq_greedy.out	0.003729	1157	46200	Geovibrio
kaiju_refseq_greedy.out	0.003729	1157	165697	Sphingopyxis
kaiju_refseq_greedy.out	0.003729	1157	393029	Desulfurispirillum
kaiju_refseq_greedy.out	0.003703	1149	33057	Thauera
kaiju_refseq_greedy.out	0.003697	1147	380738	Candidatus Kuenenia
kaiju_refseq_greedy.out	0.003694	1146	68	Lysobacter
kaiju_refseq_greedy.out	0.003687	1144	43773	Syntrophus
kaiju_refseq_greedy.out	0.003684	1143	332162	Candidatus Solibacter
kaiju_refseq_greedy.out	0.003623	1124	1158	Oscillatoria
kaiju_refseq_greedy.out	0.003619	1123	535	Chromobacterium
kaiju_refseq_greedy.out	0.003613	1121	2357	Desulfomonile
kaiju_refseq_greedy.out	0.003600	1117	160795	Ureibacillus
kaiju_refseq_greedy.out	0.003590	1114	1649	Kurthia
kaiju_refseq_greedy.out	0.003574	1109	1152	Pseudanabaena
kaiju_refseq_greedy.out	0.003568	1107	670486	Dehalogenimonas
kaiju_refseq_greedy.out	0.003565	1106	53335	Pantoea
kaiju_refseq_greedy.out	0.003558	1104	53318	Desulfocapsa
kaiju_refseq_greedy.out	0.003555	1103	42837	Ammonifex
kaiju_refseq_greedy.out	0.003536	1097	2316	Methanosphaera
kaiju_refseq_greedy.out	0.003519	1092	1176327	Aureitalea
kaiju_refseq_greedy.out	0.003507	1088	1649495	Seonamhaeicola
kaiju_refseq_greedy.out	0.003494	1084	97050	Ruegeria
kaiju_refseq_greedy.out	0.003487	1082	106633	Thioalkalivibrio
kaiju_refseq_greedy.out	0.003484	1081	2053	Gordonia
kaiju_refseq_greedy.out	0.003478	1079	233189	Anaerolinea
kaiju_refseq_greedy.out	0.003458	1073	173479	Gemmatimonas
kaiju_refseq_greedy.out	0.003455	1072	138	Borrelia
kaiju_refseq_greedy.out	0.003452	1071	1107	Chloroflexus
kaiju_refseq_greedy.out	0.003449	1070	191769	Marinilactibacillus
kaiju_refseq_greedy.out	0.003439	1067	2004797	Luteitalea
kaiju_refseq_greedy.out	0.003403	1056	48073	Microbulbifer
kaiju_refseq_greedy.out	0.003400	1055	1125	Microcystis
kaiju_refseq_greedy.out	0.003391	1052	442430	Coraliomargarita
kaiju_refseq_greedy.out	0.003374	1047	392332	Geoalkalibacter
kaiju_refseq_greedy.out	0.003358	1042	233191	Caldilinea
kaiju_refseq_greedy.out	0.003355	1041	1676125	Thermogutta
kaiju_refseq_greedy.out	0.003355	1041	1706036	Gemmatirosa
kaiju_refseq_greedy.out	0.003339	1036	1287916	Euzebyella
kaiju_refseq_greedy.out	0.003329	1033	85413	Bosea
kaiju_refseq_greedy.out	0.003313	1028	444459	Flagellimonas
kaiju_refseq_greedy.out	0.003310	1027	34104	Streptobacillus
kaiju_refseq_greedy.out	0.003304	1025	2019482	Brevefilum
kaiju_refseq_greedy.out	0.003297	1023	41275	Brevundimonas
kaiju_refseq_greedy.out	0.003287	1020	28253	Marinomonas
kaiju_refseq_greedy.out	0.003284	1019	168934	Thalassospira
kaiju_refseq_greedy.out	0.003281	1018	43668	Brachybacterium
kaiju_refseq_greedy.out	0.003246	1007	273135	Candidatus Cardinium
kaiju_refseq_greedy.out	0.003233	1003	109168	Desulfotalea
kaiju_refseq_greedy.out	0.003229	1002	544	Citrobacter
kaiju_refseq_greedy.out	0.003217	998	1677050	Novibacillus
kaiju_refseq_greedy.out	0.003213	997	846	Oxalobacter
kaiju_refseq_greedy.out	0.003213	997	46254	Oenococcus
kaiju_refseq_greedy.out	0.003207	995	471826	Candidatus Desulforudis
kaiju_refseq_greedy.out	0.003204	994	434	Acetobacter
kaiju_refseq_greedy.out	0.003194	991	590	Salmonella
kaiju_refseq_greedy.out	0.003191	990	940557	Granulicella
kaiju_refseq_greedy.out	0.003165	982	392733	Terriglobus
